id;condition;car_year;brand;model;engine;doors;km;fuel_type;traction_control;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city
MLA1577953426;Usado;2007;Renault;Clio;1.2;4;179000;Nafta;Delantera;Manual;USD;4900;59379738;BRIDDER AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata
MLA1403886967;Usado;2007;Renault;Clio;1.6;5;136000;Nafta;Delantera;Manual;USD;5200;23963300;DOM GROUP;FALSO;Argentina;Capital Federal;Capital Federal
MLA1405423553;Usado;2007;Renault;Clio;1.6;4;124000;Nafta;Delantera;Manual;USD;4300;611048977;FRANCISCONIJUAN;FALSO;Argentina;Entre Ríos;Victoria
MLA1405532835;Usado;2007;Renault;Clio;1.5;5;160000;Diesel;Delantera;Manual;ARS;2750000;809844068;IVJU1527623;FALSO;Argentina;Capital Federal;Capital Federal
MLA1406531815;Usado;2008;Renault;Clio;1.2;5;117000;Nafta;Delantera;Manual;USD;5200;1047726746;BDRARGENTINASRLBDRARGENTI;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno
MLA1648620630;Usado;2008;Renault;Clio;1.6;2;60740;Nafta;Delantera;Manual;USD;7000;1404461795;ALONSOGUILLERMO20230621195802;FALSO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1398829921;Usado;2008;Renault;Clio;1.2;5;120000;Nafta;Delantera;Manual;USD;5000;121339691;JCARBONE AUTOS;FALSO;Argentina;Capital Federal;Capital Federal
MLA1634036558;Usado;2008;Renault;Clio;1.2;3;117125;Nafta;Delantera;Manual;ARS;4500000;94236090;ARGENTINAVENTAS;FALSO;Argentina;Buenos Aires Interior;Chivilcoy
MLA1632081510;Usado;2008;Renault;Clio;1.6;3;158000;Nafta;Delantera;Manual;USD;5800;187724632;AMERICAN-CARS -AVELLANEDA;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1617146266;Usado;2008;Renault;Clio;1.2;3;222000;Nafta;Delantera;Manual;USD;3850;59433688;BETII_DRA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1401310471;Usado;2008;Renault;Clio;1.2;5;200000;Nafta;Delantera;Manual;ARS;4800000;159153776;CASTAÑO AUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba
MLA1406006441;Usado;2008;Renault;Clio;1.2;5;115000;Nafta;Delantera;Manual;USD;4600;135209017;AUTOMOTORES DIBUONO;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1617511632;Usado;2008;Renault;Clio;1.2;5;110000;Nafta;Delantera;Manual;USD;5500;112749388;AUTOMOTORES SANTIAGO;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown
MLA1588492770;Usado;2008;Renault;Clio;1.2;3;162000;Nafta;Delantera;Manual;ARS;6000000;82326057;BULLFORCE.;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1401733419;Usado;2008;Renault;Clio;1.2;5;159500;Nafta;Delantera;Manual;USD;4350;1265538290;AUTOMOTORESAUTOMOTORES20221216;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1621744488;Usado;2009;Renault;Clio;1.2;5;156000;Nafta;Delantera;Manual;USD;5000;29246277;MATUVIP05;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1406389953;Usado;2009;Renault;Clio;1.2;4;147000;Nafta;Delantera;Manual;USD;4800;141828895;AUTOMOTORESSS;FALSO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero
MLA1649149480;Usado;2009;Renault;Clio;1.2;3;176800;Nafta;Delantera;Manual;USD;4800;783865896;CAMASTACRISTIAN20211004022239;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1401233581;Usado;2009;Renault;Clio;1.2;5;170000;Nafta;Delantera;Manual;ARS;5800000;159794245;TABLADA MOTORS;FALSO;Argentina;Córdoba;Córdoba
MLA1607920006;Usado;2010;Renault;Clio;1.2;4;190000;Nafta;Delantera;Manual;ARS;6200000;1590844598;GALOGALO20231212162449;FALSO;Argentina;Capital Federal;Capital Federal
MLA1401929463;Usado;2010;Renault;Clio;1.2;3;85000;Nafta;Delantera;Manual;USD;5500;74225383;JUAN.VILLALURO;FALSO;Argentina;Capital Federal;Capital Federal
MLA1636537636;Usado;2010;Renault;Clio;1.2;3;144000;Nafta;Delantera;Manual;USD;5000;62775803;LUCIANAFARJAT;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1405628271;Usado;2010;Renault;Clio;1.2;3;140000;Nafta;Delantera;Manual;ARS;5000000;207811876;DANIEL RICCOMAGNO;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón
MLA1401410447;Usado;2010;Renault;Clio;1.2;5;205000;Nafta;Delantera;Manual;USD;4199;21577730;MERCADOPOPEX;FALSO;Argentina;Capital Federal;Capital Federal
MLA1640142314;Usado;2010;Renault;Clio;1.2;4;110000;Nafta;Delantera;Manual;USD;8500;1127371063;MARTIN TORRESI;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1403887031;Usado;2010;Renault;Clio;1.2;4;107000;Nafta;Delantera;Manual;USD;5100;23963300;DOM GROUP;FALSO;Argentina;Capital Federal;Capital Federal
MLA1401941255;Usado;2010;Renault;Clio;1.2;3;84800;Nafta;Delantera;Manual;USD;4500;160777522;ANAPAULAMDQ;FALSO;Argentina;Bs.As. Costa Atlántica;Mar del Plata
MLA1649129494;Usado;2010;Renault;Clio;1.2;3;104000;Nafta;Delantera;Manual;ARS;5500000;72410005;MARINO MOTORS;FALSO;Argentina;Bs.As. G.B.A. Norte;San Fernando
MLA1401910123;Usado;2010;Renault;Clio;1.2;3;120684;Nafta;Delantera;Manual;USD;6300;55312805;TUTE_CARS;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar
MLA1629771324;Usado;2011;Renault;Clio;1.2;5;97500;Nafta;Delantera;Manual;ARS;6250000;211568922;CAJO1975986;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1640798552;Usado;2011;Renault;Clio;1.2;3;125000;Nafta;Delantera;Manual;USD;5000;344380763;@344380763;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1635316588;Usado;2011;Renault;Clio;1.2;3;90000;Nafta;Delantera;Manual;USD;6400;1327707752;ORAUTOMOTORES20230310113838;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1554640600;Usado;2011;Renault;Clio;1.2;5;82000;Nafta;Delantera;Manual;ARS;6700000;136444243;CENTER CAR.OK;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1405417349;Usado;2011;Renault;Clio;1.2;3;170000;Nafta;Delantera;Manual;ARS;5600000;1588948853;VISIONCARSOK;FALSO;Argentina;Córdoba;Córdoba
MLA1400611529;Usado;2011;Renault;Clio;1.2;3;180000;Nafta;Delantera;Manual;USD;5500;674327988;DIQUE AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre
MLA1406615933;Usado;2011;Renault;Clio;1.2;3;95000;Nafta;Delantera;Manual;ARS;6750000;61707434;CARFLOW2;FALSO;Argentina;Córdoba;Córdoba
MLA1632922742;Usado;2011;Renault;Clio;1.2;5;150000;Nafta;Delantera;Manual;USD;4900;103250118;EGONZA88;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar
MLA1648392694;Usado;2011;Renault;Clio;1.2;3;127000;Nafta;Delantera;Manual;USD;5500;3643129;RUT_A2007;FALSO;Argentina;Capital Federal;Capital Federal
MLA1644472094;Usado;2011;Renault;Clio;1.2;5;148000;Nafta;Delantera;Manual;USD;5200;121360385;AUTOMOTORES 828;FALSO;Argentina;Bs.As. G.B.A. Sur;Esteban Echeverría
MLA1398604063;Usado;2011;Renault;Clio;1.2;5;173000;Nafta;Delantera;Manual;USD;4900;45584925;ASESORAUTOS.COM.AR;FALSO;Argentina;Capital Federal;Capital Federal
MLA1563265868;Usado;2011;Renault;Clio;1.2;3;183000;Nafta;Delantera;Manual;USD;5300;234536303;FLISMOTORS;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre
MLA1635383688;Usado;2011;Renault;Clio;1.2;3;149286;Nafta;Delantera;Manual;USD;6200;463224542;TUTU AUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba
MLA1397088675;Usado;2011;Renault;Clio;1.2;5;161000;Nafta;Delantera;Manual;ARS;6489000;185181003;AUTOFAMILY;FALSO;Argentina;Córdoba;Villa Carlos Paz
MLA1637595902;Usado;2012;Renault;Clio;1.2;5;100000;Nafta;Delantera;Manual;USD;6000;86630319;HDOMING2;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1403552157;Usado;2012;Renault;Clio;1.2;3;124000;Nafta;Delantera;Manual;ARS;6050000;444411558;AUTO ARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno
MLA1543888764;Usado;2012;Renault;Clio;1.2;5;165000;Nafta;Delantera;Manual;USD;6100;806180184;123 AUTOGRUPO;FALSO;Argentina;Bs.As. G.B.A. Norte;Escobar
MLA1406139653;Usado;2012;Renault;Clio;1.2;3;135000;Nafta;Delantera;Manual;ARS;6500000;134196856;AUTOMOVILES SANTILLI;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro
MLA1620592668;Usado;2012;Renault;Clio;1.2;3;119500;Nafta;Delantera;Manual;USD;6500;192570923;THIAGOABRIL;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1639090802;Usado;2012;Renault;Clio;1.2;3;130700;Nafta;Delantera;Manual;USD;5900;54382043;NELSONLOP2002;FALSO;Argentina;Capital Federal;Capital Federal
MLA1403480881;Usado;2012;Renault;Clio;1.2;3;138000;Nafta;Delantera;Manual;USD;5600;73428127;RAMA KANSAS;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1629385158;Usado;2012;Renault;Clio;1.2;5;75500;Nafta;Delantera;Manual;ARS;6800000;46126190;POLACO_DARIO;FALSO;Argentina;Buenos Aires Interior;Bragado
MLA1403565611;Usado;2012;Renault;Clio;1.2;3;75000;Nafta;Delantera;Manual;ARS;8250000;1041423182;FOFO938891;VERDADERO;Argentina;Capital Federal;Capital Federal
MLA1644816526;Usado;2012;Renault;Clio;1.2;3;137000;Nafta;Delantera;Manual;USD;5800;121360385;AUTOMOTORES 828;FALSO;Argentina;Bs.As. G.B.A. Sur;Esteban Echeverría
MLA1406418515;Usado;2012;Renault;Clio;1.2;3;145000;Nafta;Delantera;Manual;USD;6100;806180184;123 AUTOGRUPO;FALSO;Argentina;Bs.As. G.B.A. Norte;Escobar
MLA1649155318;Usado;2012;Renault;Clio;1.2;5;160000;Nafta;Delantera;Manual;ARS;6000000;292411016;OPENCARS 0KM;FALSO;Argentina;Buenos Aires Interior;Junín
MLA1518707330;Usado;2012;Renault;Clio;1.2;3;85000;Nafta;Delantera;Manual;USD;6500;185273260;KOMPRESSORAUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal
MLA1402941845;Usado;2012;Renault;Clio;1.2;3;82000;Nafta;Delantera;Manual;USD;6500;64491732;AUTOMILANO AR;FALSO;Argentina;Capital Federal;Capital Federal
MLA1402848389;Usado;2012;Renault;Clio;1.2;3;153000;Nafta;Delantera;Manual;USD;5900;159051685;VIRGINIATORD;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata
MLA1650814446;Usado;2012;Renault;Clio;1.2;5;200000;Nafta;Delantera;Manual;USD;5000;50907397;PIERCEAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1645471978;Usado;2012;Renault;Clio;1.2;3;144000;Nafta;Delantera;Manual;USD;6700;340115832;DAAG3406519;FALSO;Argentina;Capital Federal;Capital Federal
MLA1612796024;Usado;2012;Renault;Clio;1.2;3;120000;Nafta;Delantera;Manual;ARS;7450000;142463193;GAMMA AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Berazategui
MLA1637608920;Usado;2012;Renault;Clio;1.2;3;150000;Nafta;Delantera;Manual;ARS;6000000;214833386;NEWCARS 1;FALSO;Argentina;Capital Federal;Capital Federal
MLA1648032926;Usado;2013;Renault;Clio;1.2;3;90000;Nafta;Delantera;Manual;USD;6400;61241342;LUNAGABRIEL54;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1628255988;Usado;2013;Renault;Clio;1.2;5;165000;Nafta;Delantera;Manual;ARS;6800000;189991605;ROBLES EMILIANO;FALSO;Argentina;Córdoba;Córdoba
MLA1552891868;Usado;2013;Renault;Clio;1.2;5;148000;Nafta;Delantera;Manual;ARS;6500000;1530027555;GOMEZGASTON20231031141704;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1404186383;Usado;2013;Renault;Clio;1.2;5;95000;Nafta;Delantera;Manual;USD;6500;823773401;ZION.AUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Berazategui
MLA1637573976;Usado;2013;Renault;Clio;1.2;5;97000;Nafta;Delantera;Manual;USD;6200;1517592786;GONZALODEPAOLI84;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1406286747;Usado;2013;Renault;Clio;1.2;5;144162;GNC;Delantera;Manual;ARS;8700000;180289067;TUAUTOCORDOBA;FALSO;Argentina;Córdoba;Córdoba
MLA1403195623;Usado;2013;Renault;Clio;1.2;5;67000;Nafta;Delantera;Manual;ARS;6989990;401458976;CARMAKAUTOMOTORES;FALSO;Argentina;Misiones;Posadas
MLA1402616539;Usado;2013;Renault;Clio;1.2;5;200000;Nafta;Delantera;Manual;USD;5800;170928891;CROQUI CROQUI;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1625218996;Usado;2013;Renault;Clio;1.2;5;130000;Nafta;Delantera;Manual;ARS;6300000;721119804;SOTAROAUTOSSRLSOTAROAUTOSS;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre
MLA1613801384;Usado;2013;Renault;Clio;1.2;5;120000;Nafta;Delantera;Manual;USD;5500;1568309088;PEREZFERNANDA20231127101149;FALSO;Argentina;Bs.As. Costa Atlántica;Pinamar
MLA1640113630;Usado;2013;Renault;Clio;1.2;5;114000;Nafta;Delantera;Manual;USD;5500;254516075;CECI382006;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1402756027;Usado;2013;Renault;Clio;1.2;3;112000;Nafta;Delantera;Manual;USD;5000;451304852;AREZ4508880;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1403844953;Usado;2013;Renault;Clio;1.2;3;110000;Nafta;Delantera;Manual;USD;6000;192443290;BACA8308569;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar
MLA1404266541;Usado;2013;Renault;Clio;1.2;3;145000;Nafta;Delantera;Manual;USD;5800;77785616;BOXIESPORTS;FALSO;Argentina;Bs.As. G.B.A. Oeste;General Rodríguez
MLA1646359496;Usado;2013;Renault;Clio;1.2;5;100000;Nafta;Delantera;Manual;ARS;6800000;167461286;EXEQUIEL VALENTINI;FALSO;Argentina;Buenos Aires Interior;Pergamino
MLA1386429731;Usado;2013;Renault;Clio;1.2;3;220000;Nafta;Delantera;Manual;ARS;6630000;484623982;SCHELLER.YCIA;FALSO;Argentina;Corrientes;Goya
MLA1401667427;Usado;2013;Renault;Clio;1.2;5;63900;Nafta;Delantera;Manual;ARS;7000000;89557655;VGONZALEZ AUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal
MLA1403570871;Usado;2013;Renault;Clio;1.2;3;91000;Nafta;Delantera;Manual;USD;6200;129659501;AUTOMOTORESFERRARI;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó
MLA1610389160;Usado;2013;Renault;Clio;1.2;5;150000;Nafta;Delantera;Manual;USD;5800;35348312;MORONCENTROMOTORS;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón
MLA1402813041;Usado;2013;Renault;Clio;1.2;3;136000;Nafta;Delantera;Manual;USD;5800;59222886;MARANELLO.AUTOMOBILE;FALSO;Argentina;Bs.As. G.B.A. Oeste;Hurlingham
MLA1625151566;Usado;2013;Renault;Clio;1.2;3;150000;Nafta;Delantera;Manual;USD;5000;247409642;BIMOTORS_AUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal
MLA1641861268;Usado;2013;Renault;Clio;1.2;3;133100;Nafta;Delantera;Manual;ARS;6988000;415239633;INDYCARS;FALSO;Argentina;Chaco;Resistencia
MLA1649783980;Usado;2013;Renault;Clio;1.2;5;85000;Nafta;Delantera;Manual;ARS;7150000;721119804;SOTAROAUTOSSRLSOTAROAUTOSS;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre
MLA1579051478;Usado;2013;Renault;Clio;1.2;5;120000;Nafta;Delantera;Manual;ARS;7000000;1131028610;CROMA AUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal
MLA1558329376;Usado;2013;Renault;Clio;1.2;5;144162;GNC;Delantera;Manual;ARS;8700000;213193475;CHEXA CHEVROLET;FALSO;Argentina;Córdoba;Córdoba
MLA1649768164;Usado;2013;Renault;Clio;1.2;5;122000;Nafta;Delantera;Manual;USD;6000;840644114;SELECCIONADOS CÓRDOBA;FALSO;Argentina;Córdoba;Córdoba
MLA1401348229;Usado;2013;Renault;Clio;1.2;5;102000;Nafta;Delantera;Manual;ARS;6800000;262407918;AUTOMOTORES RAIMUNDO;FALSO;Argentina;Buenos Aires Interior;San Nicolás
MLA1395610749;Usado;2013;Renault;Clio;1.2;5;66150;Nafta;Delantera;Manual;ARS;6800000;287082630;AUTOMOTORES PASCUAL;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1649135382;Usado;2013;Renault;Clio;1.2;3;110000;Nafta;Delantera;Manual;ARS;6800000;454997385;GASTONMAXIMILIANOBAIGORRIA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1648287878;Usado;2013;Renault;Clio;1.2;5;127000;Nafta;Delantera;Manual;USD;5500;567861238;MONTEMATIAS20221213133402;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1635340874;Usado;2013;Renault;Clio;1.2;5;137000;Nafta;Delantera;Manual;ARS;6850000;8697373;LEVEL AUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1657739308;Usado;2013;Renault;Clio;1.2;5;123000;Nafta;Delantera;Manual;USD;5500;232817404;AUTOPARTESBRICKELL;FALSO;Argentina;Bs.As. G.B.A. Oeste;Caseros
MLA1403879007;Usado;2013;Renault;Clio;1.2;5;70000;Nafta;Delantera;Manual;USD;6200;59369311;DINCAR_DRA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1614706080;Usado;2013;Renault;Clio;1.2;5;123000;Nafta;Delantera;Manual;USD;5900;152933128;REPETTO AUTOS;FALSO;Argentina;Entre Ríos;Gualeguaychú
MLA1548427950;Usado;2013;Renault;Clio;1.2;5;100000;Nafta/GNC;Delantera;Manual;USD;6000;76140209;MATIASPARDINI;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown
MLA1596696168;Usado;2013;Renault;Clio;1.2;3;80000;Nafta;Delantera;Manual;USD;6500;73790157;AUTOLINE AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1634185500;Usado;2013;Renault;Clio;1.2;5;123000;Nafta;Delantera;Manual;ARS;7850000;1161065444;FEDEFRACCARO;FALSO;Argentina;Chubut;Biedma
MLA1404555333;Usado;2013;Renault;Clio;1.2;5;120000;Nafta;Delantera;Manual;ARS;6500000;514990917;AVANCE AUTOMOTORES;FALSO;Argentina;Córdoba;Villa Allende
MLA1539627210;Usado;2013;Renault;Clio;1.2;5;130000;Nafta;Delantera;Manual;USD;6250;164874546;AUTOMOTORESSANJUAN;FALSO;Argentina;Bs.As. Costa Atlántica;Mar del Plata
MLA1403410169;Usado;2013;Renault;Clio;1.2;5;86000;Nafta;Delantera;Manual;USD;5200;40506113;CHERYCOMERCIALIZADORA;FALSO;Argentina;Capital Federal;Capital Federal
MLA1576260506;Usado;2013;Renault;Clio;1.2;5;90000;Nafta;Delantera;Manual;USD;5900;19607445;PUGLIA AUTOMOVILES;FALSO;Argentina;Capital Federal;Capital Federal
MLA1631629750;Usado;2013;Renault;Clio;1.2;3;104000;Nafta;Delantera;Manual;ARS;7000000;157507121;ACAPULCOAUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1401154019;Usado;2013;Renault;Clio;1.2;3;125000;Nafta;Delantera;Manual;ARS;6490000;194306263;FEDERICOBRIOLOTTI;FALSO;Argentina;Córdoba;Córdoba
MLA1608079422;Usado;2013;Renault;Clio;1.2;5;93318;Nafta;Delantera;Manual;ARS;7500000;32569893;FEDERICO_CONCI;FALSO;Argentina;Córdoba;Córdoba
MLA1400740147;Usado;2014;Renault;Clio;1.2;5;97000;Nafta;Delantera;Manual;USD;6900;205227756;AUTOROSARIOSA;FALSO;Argentina;Santa Fe;Rosario
MLA1399470501;Usado;2014;Renault;Clio;1.2;5;153000;Nafta;Delantera;Manual;ARS;5900000;76562090;IMOLAAUTOS 4840;FALSO;Argentina;Capital Federal;Capital Federal
MLA1401316867;Usado;2014;Renault;Clio;1.2;3;102000;Nafta;Delantera;Manual;USD;6100;1388767795;MOTORSBLACK20230602084153;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
MLA1651061480;Usado;2014;Renault;Clio;1.2;3;69000;Nafta;Delantera;Manual;USD;6500;731518537;ROMEROCINTIA20210421120656;FALSO;Argentina;Bs.As. G.B.A. Norte;Malvinas Argentinas
MLA1651020582;Usado;2014;Renault;Clio;1.2;5;85000;Nafta;Delantera;Manual;USD;7500;114001240;PALACIOMARCOS88;FALSO;Argentina;Bs.As. G.B.A. Norte;Malvinas Argentinas
MLA1401644493;Usado;2014;Renault;Clio;1.2;5;100000;Nafta;Delantera;Manual;ARS;7890000;26852116;ASVARI;FALSO;Argentina;Bs.As. Costa Atlántica;Mar del Plata
MLA1633826398;Usado;2014;Renault;Clio;1.2;3;110000;Nafta;Delantera;Manual;USD;5500;200650852;FERNANDOMADEOFACENTE;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1644456950;Usado;2014;Renault;Clio;1.2;5;110000;Nafta;Delantera;Manual;ARS;6900000;514990917;AVANCE AUTOMOTORES;FALSO;Argentina;Córdoba;Villa Allende
MLA1618574332;Usado;2014;Renault;Clio;1.2;5;160000;Nafta;Delantera;Manual;USD;6000;271064950;LORENASEBORGA;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre
MLA1569309158;Usado;2014;Renault;Clio;1.2;5;123000;Nafta;Delantera;Manual;ARS;6600000;645000826;SOUTHCAR AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1642449320;Usado;2014;Renault;Clio;1.2;5;82000;Nafta;Delantera;Manual;USD;7300;1216759377;AUTOMOTORES AGZ;FALSO;Argentina;Bs.As. G.B.A. Norte;San Miguel
MLA1655244852;Usado;2014;Renault;Clio;1.2;3;90000;Nafta;Delantera;Manual;ARS;6350000;645000826;SOUTHCAR AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús
MLA1640768534;Usado;2014;Renault;Clio;1.2;5;100000;Nafta;Delantera;Manual;ARS;6900000;292411016;OPENCARS 0KM;FALSO;Argentina;Buenos Aires Interior;Junín
MLA1405950505;Usado;2014;Renault;Clio;1.2;5;159578;Nafta;Delantera;Manual;ARS;6500000;400785974;FAUSTOS AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Oeste;Castelar
MLA1556017986;Usado;2014;Renault;Clio;1.2;3;109000;Nafta;Delantera;Manual;ARS;9075000;186741146;CEFIM AUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba
MLA1400098403;Usado;2014;Renault;Clio;1.2;3;86000;Nafta;Delantera;Manual;USD;8200;51037598;MARTINFLESSA AUTOMOVILES;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora
MLA1640218982;Usado;2014;Renault;Clio;1.2;5;163191;Nafta;Delantera;Manual;ARS;6890000;225748519;MOTORMAX_;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López
MLA1401061655;Usado;2014;Renault;Clio;1.2;5;60000;Nafta;Delantera;Manual;USD;7300;376136800;CANUTO COSTA;FALSO;Argentina;Bs.As. G.B.A. Oeste;General Rodríguez
MLA1400338791;Usado;2014;Renault;Clio;1.2;3;72000;Nafta;Delantera;Manual;USD;5980;37488434;PJCAUTOMOVILES2014;FALSO;Argentina;Capital Federal;Capital Federal
MLA1628191012;Usado;2014;Renault;Clio;1.2;5;110000;Nafta;Delantera;Manual;USD;6500;5400449;M-C AUTOMOVILES;FALSO;Argentina;Bs.As. G.B.A. Sur;Esteban Echeverría
MLA1612792016;Usado;2014;Renault;Clio;1.2;5;119000;Nafta;Delantera;Manual;USD;6200;39252761;MULLER AUTOMOTORES;FALSO;Argentina;Entre Ríos;Gualeguaychú
MLA1403151739;Usado;2014;Renault;Clio;1.2;5;119000;Nafta;Delantera;Manual;ARS;6500000;725552126;ARIEL.AUTOMOTORES;FALSO;Argentina;Córdoba;Córdoba
MLA1564038502;Usado;2014;Renault;Clio;1.2;5;138300;Nafta;Delantera;Manual;ARS;7200000;300623919;AUTOMOVILESARENASSA;FALSO;Argentina;Buenos Aires Interior;Mercedes
MLA1406208715;Usado;2014;Renault;Clio;1.2;5;90000;Nafta;Delantera;Manual;ARS;6500000;41331904;JBMOTORSAUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown
MLA1518643552;Usado;2014;Renault;Clio;1.2;5;92000;Nafta;Delantera;Manual;USD;6500;600720867;DIGITALCARS.COM.AR;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza
MLA1627365942;Usado;2014;Renault;Clio;1.2;3;81000;Nafta;Delantera;Manual;ARS;6189900;275211159;AUTO CARRIL;FALSO;Argentina;Capital Federal;Capital Federal
MLA1637513692;Usado;2014;Renault;Clio;1.2;5;156000;Nafta;Delantera;Manual;ARS;6700000;273126170;PEQUILPEQUIL20231018101309;FALSO;Argentina;Córdoba;Córdoba
MLA1391284775;Usado;2014;Renault;Clio;1.2;5;169800;Nafta;Delantera;Manual;ARS;7000000;1306754896;MUNDOAUTOV;FALSO;Argentina;Córdoba;Córdoba
MLA1400770923;Usado;2015;Renault;Clio;1.2;5;65000;Nafta;Delantera;Manual;USD;7600;60742483;M&M AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín
MLA1651111580;Usado;2015;Renault;Clio;1.2;5;89000;Nafta;Delantera;Manual;USD;7500;114001240;PALACIOMARCOS88;FALSO;Argentina;Bs.As. G.B.A. Norte;Malvinas Argentinas
MLA1403153091;Usado;2015;Renault;Clio;1.2;3;82000;Nafta;Delantera;Manual;USD;6000;173274456;MISCOALEXIS;FALSO;Argentina;Buenos Aires Interior;Berisso
MLA1392819289;Usado;2015;Renault;Clio;1.2;5;62000;Nafta;Trasera;Manual;ARS;9990000;248810940;USADOSCALCHAQUI;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Quilmes
MLA1401778573;Usado;2015;Renault;Clio;1.2;5;102000;Nafta/GNC;Trasera;Manual;USD;6950;1357053373;MAIN MOTORS;FALSO;Argentina;Capital Federal;Capital Federal
MLA1628254100;Usado;2015;Renault;Clio;1.2;5;62000;Nafta;Delantera;Manual;ARS;9990000;225669807;EXPOAUTO1;VERDADERO;Argentina;Bs.As. G.B.A. Sur;Avellaneda
